,filename,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
117,2018-09-01_17-33-42-951-W-B-user503_openface.csv,120.667,0.98,1.0,0.038985,0.02537,-0.998918,-0.088641,-0.022818,-0.995802,-0.025,0.001,12.1,151.6,559.8,-0.12,0.062,-0.034,0.0,0.0,0.0,0.0,2.13,2.44,0.54,2.45,2.25,1.53,0.0,0.24,0.0,0.09,1.31,0.61,0.66,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
118,2018-09-01_17-33-58-376-I-B-user504_openface.csv,1.6,0.98,1.0,0.127125,0.040216,-0.991071,0.049136,0.035722000000000004,-0.998153,0.08800000000000001,0.038,-22.1,-1.3,507.9,-0.043,0.023,0.016,0.0,0.0,0.0,0.02,0.0,0.0,0.05,0.31,0.43,0.13,0.0,0.24,0.02,0.62,0.78,0.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2018-09-01_17-33-58-376-W-B-user505_openface.csv,5.4,0.98,1.0,0.071062,-0.020729,-0.997256,-0.095236,0.002287,-0.995452,-0.012,-0.009000000000000001,66.3,123.8,672.6,-0.048,-0.017,-0.002,1.56,0.04,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1.02,0.0,0.0,1.1,1.24,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
120,2018-09-08_11-26-50-995-I-B-user601_openface.csv,0.0,0.98,1.0,-0.043012,0.094229,-0.994621,-0.065627,0.159487,-0.985016,-0.055,0.127,29.0,-12.2,502.1,0.031,-0.024,0.021,1.35,0.54,0.26,0.11,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.93,0.0,0.0,1.33,1.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
121,2018-09-08_11-26-50-995-W-B-user602_openface.csv,5.2,0.98,1.0,-0.051346,0.112965,-0.992271,-0.204845,0.19626,-0.958916,-0.131,0.157,29.8,27.9,550.2,0.105,0.117,-0.02,1.5,1.48,0.0,0.0,1.17,0.25,0.0,1.06,3.26,1.15,0.0,0.03,0.0,0.0,2.52,0.25,0.05,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
122,2018-09-08_11-27-01-675-I-B-user603_openface.csv,0.4,0.93,1.0,0.039846,0.089575,-0.995183,-0.129854,0.091898,-0.987265,-0.045,0.091,67.5,-20.6,628.9,0.0,0.053,-0.033,1.18,0.97,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.5,0.0,0.0,1.09,0.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
123,2018-09-08_11-27-01-675-W-B-user604_openface.csv,115.067,0.98,1.0,0.171985,0.070602,-0.982566,-0.210033,-0.012628,-0.977613,-0.019,0.03,-11.5,146.8,415.6,-0.122,0.003,-0.008,0.02,0.0,0.03,0.0,2.31,0.0,0.01,2.23,2.71,1.99,0.87,1.46,0.51,0.05,0.51,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2018-09-08_11-43-03-106-I-T-user601_openface.csv,0.933,0.98,1.0,0.050216,0.157316,-0.986271,-0.08148,0.15212,-0.984998,-0.016,0.156,-0.9,-26.3,534.7,0.036000000000000004,0.067,0.009000000000000001,0.69,0.14,0.7,0.0,0.23,0.0,0.04,0.33,1.13,1.15,0.62,0.75,0.0,0.14,2.48,1.26,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
125,2018-09-08_11-43-03-106-W-T-user605_openface.csv,17.867,0.98,1.0,0.166569,0.02755,-0.985645,-0.184984,0.117693,-0.975669,-0.009000000000000001,0.07400000000000001,64.3,91.7,296.4,-0.026,0.001,-0.029,0.66,0.0,0.0,0.0,0.42,0.02,0.0,0.0,0.19,1.3,0.43,1.5,0.08,0.53,0.0,0.0,0.33,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
126,2018-09-08_11-43-44-665-I-B-user603_openface.csv,17.467,0.98,1.0,0.168931,0.072405,-0.982965,0.017746,0.056601,-0.998239,0.094,0.065,73.5,-38.4,641.2,-0.071,-0.12,-0.031,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.0,0.0,0.34,0.0,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
